country,startIP,endIP,startIpNum,endIpNum
EC,192.188.46.0,192.188.46.255,3233558016,3233558271
EC,192.188.47.0,192.188.47.255,3233558272,3233558527
EC,192.188.48.0,192.188.48.255,3233558528,3233558783
EC,192.188.49.0,192.188.49.255,3233558784,3233559039
EC,192.188.50.0,192.188.50.255,3233559040,3233559295
EC,192.188.51.0,192.188.51.255,3233559296,3233559551
EC,192.188.52.0,192.188.52.255,3233559552,3233559807
EC,192.188.53.0,192.188.53.255,3233559808,3233560063
EC,192.188.54.0,192.188.54.255,3233560064,3233560319
EC,192.188.55.0,192.188.55.255,3233560320,3233560575
EC,192.188.56.0,192.188.56.255,3233560576,3233560831
EC,192.188.57.0,192.188.57.255,3233560832,3233561087
EC,192.188.58.0,192.188.58.255,3233561088,3233561343
EC,192.188.59.0,192.188.59.255,3233561344,3233561599
EC,192.188.60.0,192.188.60.255,3233561600,3233561855
EC,192.188.194.0,192.188.194.255,3233595904,3233596159
EC,192.188.195.0,192.188.195.255,3233596160,3233596415
EC,192.188.196.0,192.188.196.255,3233596416,3233596671
EC,192.188.197.0,192.188.197.255,3233596672,3233596927
MX,192.190.30.0,192.190.31.255,3233684992,3233685503
BR,192.195.237.0,192.195.237.255,3234065664,3234065919
AR,192.198.8.0,192.198.15.255,3234203648,3234205695
CL,192.203.158.0,192.203.158.255,3234569728,3234569983
MX,192.203.177.0,192.203.177.255,3234574592,3234574847
EC,192.207.40.0,192.207.40.255,3234801664,3234801919
EC,192.207.41.0,192.207.41.255,3234801920,3234802175
EC,192.207.42.0,192.207.42.255,3234802176,3234802431
EC,192.207.65.0,192.207.65.255,3234808064,3234808319
EC,192.207.66.0,192.207.66.255,3234808320,3234808575
EC,192.207.67.0,192.207.67.255,3234808576,3234808831
EC,192.207.68.0,192.207.68.255,3234808832,3234809087
CL,192.207.146.0,192.207.146.255,3234828800,3234829055
GT,192.207.183.0,192.207.183.255,3234838272,3234838527
BR,192.207.194.0,192.207.194.255,3234841088,3234841343
BR,192.207.195.0,192.207.195.255,3234841344,3234841599
BR,192.207.200.0,192.207.203.255,3234842624,3234843647
MX,192.207.204.0,192.207.205.255,3234843648,3234844159
BR,192.207.206.0,192.207.206.255,3234844160,3234844415
EC,192.207.244.0,192.207.244.255,3234853888,3234854143
BO,192.223.64.0,192.223.127.255,3235856384,3235872767
CL,192.231.110.0,192.231.110.255,3236392448,3236392703
BR,192.231.114.0,192.231.115.255,3236393472,3236393983
CO,192.231.116.0,192.231.119.255,3236393984,3236395007
AR,192.231.120.0,192.231.121.255,3236395008,3236395519
CL,192.231.140.0,192.231.140.255,3236400128,3236400383
BR,192.231.175.0,192.231.175.255,3236409088,3236409343
BR,192.231.176.0,192.231.176.255,3236409344,3236409599
BR,192.245.30.0,192.245.30.255,3237289472,3237289727
CL,192.245.60.0,192.245.60.255,3237297152,3237297407
BO,192.245.121.0,192.245.121.255,3237312768,3237313023
CL,192.251.39.0,192.251.39.255,3237684992,3237685247
CU,196.1.112.0,196.1.112.255,3288428544,3288428799
CU,196.1.135.0,196.1.135.255,3288434432,3288434687
CW,196.3.16.0,196.3.31.255,3288535040,3288539135
DO,196.3.74.0,196.3.75.255,3288549888,3288550399
DO,196.3.76.0,196.3.79.255,3288550400,3288551423
DO,196.3.80.0,196.3.87.255,3288551424,3288553471
DO,196.3.88.0,196.3.89.255,3288553472,3288553983
DO,196.3.106.0,196.3.106.255,3288558080,3288558335
TT,196.3.132.0,196.3.135.255,3288564736,3288565759
TT,196.3.136.0,196.3.143.255,3288565760,3288567807
TT,196.3.144.0,196.3.147.255,3288567808,3288568831
CU,196.3.152.0,196.3.152.255,3288569856,3288570111
TT,196.29.64.0,196.29.95.255,3290251264,3290259455
TT,196.32.32.0,196.32.63.255,3290439680,3290447871
AR,196.32.64.0,196.32.95.255,3290447872,3290456063
CR,196.40.0.0,196.40.63.255,3290955776,3290972159
CR,196.40.64.0,196.40.95.255,3290972160,3290980351
CL,198.2.16.0,198.2.31.255,3322023936,3322028031
AR,198.12.32.0,198.12.63.255,3322683392,3322691583
BR,198.17.120.0,198.17.121.255,3323033600,3323034111
BR,198.17.231.0,198.17.231.255,3323062016,3323062271
BR,198.17.232.0,198.17.232.255,3323062272,3323062527
CL,198.22.250.0,198.22.251.255,3323394560,3323395071
CL,198.41.32.0,198.41.39.255,3324583936,3324585983
CL,198.41.40.0,198.41.43.255,3324585984,3324587007
CL,198.41.44.0,198.41.45.255,3324587008,3324587519
CL,198.41.46.0,198.41.46.255,3324587520,3324587775
CO,198.49.128.0,198.49.131.255,3325132800,3325133823
BR,198.49.132.0,198.49.133.255,3325133824,3325134335
CR,198.49.164.0,198.49.164.255,3325142016,3325142271
AR,198.50.16.0,198.50.23.255,3325169664,3325171711
CO,198.51.71.0,198.51.71.255,3325249280,3325249535
BR,198.58.8.0,198.58.11.255,3325691904,3325692927
BR,198.58.12.0,198.58.12.255,3325692928,3325693183
MX,198.151.132.0,198.151.132.255,3331818496,3331818751
BR,198.184.161.0,198.184.161.255,3333988608,3333988863
PA,199.26.234.0,199.26.234.255,3340429824,3340430079
CL,199.103.102.0,199.103.102.255,3345442304,3345442559
AR,199.248.144.0,199.248.144.255,3354955776,3354956031
CO,200.0.0.0,200.0.7.255,3355443200,3355445247
BR,200.0.8.0,200.0.15.255,3355445248,3355447295
CU,200.0.16.0,200.0.16.255,3355447296,3355447551
AR,200.0.17.0,200.0.17.255,3355447552,3355447807
HT,200.0.18.0,200.0.18.255,3355447808,3355448063
AR,200.0.19.0,200.0.19.255,3355448064,3355448319
CW,200.0.20.0,200.0.21.255,3355448320,3355448831
SX,200.0.22.0,200.0.23.255,3355448832,3355449343
CU,200.0.24.0,200.0.27.255,3355449344,3355450367
EC,200.0.28.0,200.0.31.255,3355450368,3355451391
BR,200.0.32.0,200.0.47.255,3355451392,3355455487
BR,200.0.48.0,200.0.55.255,3355455488,3355457535
BR,200.0.56.0,200.0.59.255,3355457536,3355458559
HN,200.0.60.0,200.0.61.255,3355458560,3355459071
BR,200.0.62.0,200.0.62.255,3355459072,3355459327
EC,200.0.63.0,200.0.63.255,3355459328,3355459583
VE,200.0.65.0,200.0.65.255,3355459840,3355460095
CL,200.0.66.0,200.0.66.255,3355460096,3355460351
BR,200.0.67.0,200.0.67.255,3355460352,3355460607
UY,200.0.68.0,200.0.69.255,3355460608,3355461119
BR,200.0.70.0,200.0.70.255,3355461120,3355461375
BR,200.0.71.0,200.0.71.255,3355461376,3355461631
BR,200.0.72.0,200.0.72.255,3355461632,3355461887
EC,200.0.73.0,200.0.73.255,3355461888,3355462143
EC,200.0.74.0,200.0.74.255,3355462144,3355462399
EC,200.0.75.0,200.0.75.255,3355462400,3355462655
EC,200.0.76.0,200.0.76.255,3355462656,3355462911
EC,200.0.77.0,200.0.77.255,3355462912,3355463167
EC,200.0.78.0,200.0.78.255,3355463168,3355463423
AR,200.0.79.0,200.0.79.255,3355463424,3355463679
AR,200.0.80.0,200.0.80.255,3355463680,3355463935
BR,200.0.81.0,200.0.81.255,3355463936,3355464191
CL,200.0.82.0,200.0.82.255,3355464192,3355464447
MX,200.0.83.0,200.0.83.255,3355464448,3355464703
MX,200.0.84.0,200.0.84.255,3355464704,3355464959
BR,200.0.85.0,200.0.85.255,3355464960,3355465215
UY,200.0.86.0,200.0.87.255,3355465216,3355465727
UY,200.0.88.0,200.0.88.255,3355465728,3355465983
BR,200.0.89.0,200.0.89.255,3355465984,3355466239
MX,200.0.90.0,200.0.91.255,3355466240,3355466751
MX,200.0.92.0,200.0.93.255,3355466752,3355467263
MX,200.0.95.0,200.0.95.255,3355467520,3355467775
AR,200.0.96.0,200.0.99.255,3355467776,3355468799
BR,200.0.100.0,200.0.101.255,3355468800,3355469311
BR,200.0.102.0,200.0.102.255,3355469312,3355469567
MX,200.0.103.0,200.0.103.255,3355469568,3355469823
MX,200.0.104.0,200.0.105.255,3355469824,3355470335
MX,200.0.106.0,200.0.106.255,3355470336,3355470591
PE,200.0.107.0,200.0.107.255,3355470592,3355470847
CL,200.0.108.0,200.0.108.255,3355470848,3355471103
MX,200.0.109.0,200.0.109.255,3355471104,3355471359
PE,200.0.110.0,200.0.110.255,3355471360,3355471615
MX,200.0.111.0,200.0.111.255,3355471616,3355471871
MX,200.0.112.0,200.0.113.255,3355471872,3355472383
BR,200.0.114.0,200.0.114.255,3355472384,3355472639
CL,200.0.115.0,200.0.115.255,3355472640,3355472895
CL,200.0.116.0,200.0.117.255,3355472896,3355473407
PE,200.0.118.0,200.0.119.255,3355473408,3355473919
CL,200.0.120.0,200.0.120.255,3355473920,3355474175
CL,200.0.121.0,200.0.121.255,3355474176,3355474431
CL,200.0.122.0,200.0.123.255,3355474432,3355474943
CL,200.0.124.0,200.0.124.255,3355474944,3355475199
MX,200.0.125.0,200.0.125.255,3355475200,3355475455
MX,200.0.126.0,200.0.127.255,3355475456,3355475967
MX,200.0.128.0,200.0.131.255,3355475968,3355476991
MX,200.0.132.0,200.0.132.255,3355476992,3355477247
MX,200.0.133.0,200.0.133.255,3355477248,3355477503
BR,200.0.134.0,200.0.135.255,3355477504,3355478015
PE,200.0.136.0,200.0.136.255,3355478016,3355478271
VE,200.0.139.0,200.0.139.255,3355478784,3355479039
CL,200.0.140.0,200.0.141.255,3355479040,3355479551
PE,200.0.142.0,200.0.142.255,3355479552,3355479807
MX,200.0.143.0,200.0.143.255,3355479808,3355480063
CL,200.0.144.0,200.0.145.255,3355480064,3355480575
CL,200.0.146.0,200.0.146.255,3355480576,3355480831
CL,200.0.147.0,200.0.147.255,3355480832,3355481087
CL,200.0.148.0,200.0.149.255,3355481088,3355481599
CL,200.0.150.0,200.0.151.255,3355481600,3355482111
CL,200.0.152.0,200.0.152.255,3355482112,3355482367
CL,200.0.153.0,200.0.153.255,3355482368,3355482623
CL,200.0.154.0,200.0.154.255,3355482624,3355482879
CL,200.0.155.0,200.0.155.255,3355482880,3355483135
CL,200.0.156.0,200.0.156.255,3355483136,3355483391
CL,200.0.157.0,200.0.157.255,3355483392,3355483647
CL,200.0.158.0,200.0.158.255,3355483648,3355483903
CL,200.0.159.0,200.0.159.255,3355483904,3355484159
CL,200.0.160.0,200.0.163.255,3355484160,3355485183
PE,200.0.164.0,200.0.164.255,3355485184,3355485439
PE,200.0.165.0,200.0.165.255,3355485440,3355485695
PE,200.0.166.0,200.0.167.255,3355485696,3355486207
PE,200.0.168.0,200.0.168.255,3355486208,3355486463
PE,200.0.169.0,200.0.169.255,3355486464,3355486719
PE,200.0.170.0,200.0.171.255,3355486720,3355487231
PE,200.0.172.0,200.0.173.255,3355487232,3355487743
CL,200.0.174.0,200.0.174.255,3355487744,3355487999
AR,200.0.175.0,200.0.175.255,3355488000,3355488255
GT,200.0.176.0,200.0.177.255,3355488256,3355488767
PA,200.0.178.0,200.0.178.255,3355488768,3355489023
CR,200.0.179.0,200.0.179.255,3355489024,3355489279
SV,200.0.180.0,200.0.180.255,3355489280,3355489535
AR,200.0.181.0,200.0.181.255,3355489536,3355489791
AR,200.0.182.0,200.0.183.255,3355489792,3355490303
AR,200.0.184.0,200.0.184.255,3355490304,3355490559
AR,200.0.185.0,200.0.185.255,3355490560,3355490815
AR,200.0.186.0,200.0.186.255,3355490816,3355491071
CO,200.0.187.0,200.0.187.255,3355491072,3355491327
AR,200.0.188.0,200.0.191.255,3355491328,3355492351
AR,200.0.192.0,200.0.193.255,3355492352,3355492863
AR,200.0.194.0,200.0.195.255,3355492864,3355493375
AR,200.0.196.0,200.0.197.255,3355493376,3355493887
AR,200.0.198.0,200.0.199.255,3355493888,3355494399
AR,200.0.200.0,200.0.200.255,3355494400,3355494655
CO,200.0.201.0,200.0.201.255,3355494656,3355494911
UY,200.0.204.0,200.0.207.255,3355495424,3355496447
AR,200.0.208.0,200.0.215.255,3355496448,3355498495
AR,200.0.224.0,200.0.255.255,3355500544,3355508735
VE,200.1.0.0,200.1.3.255,3355508736,3355509759
VE,200.1.4.0,200.1.5.255,3355509760,3355510271
EC,200.1.6.0,200.1.6.255,3355510272,3355510527
AR,200.1.7.0,200.1.7.255,3355510528,3355510783
VE,200.1.8.0,200.1.15.255,3355510784,3355512831
CL,200.1.16.0,200.1.31.255,3355512832,3355516927
AR,200.1.32.0,200.1.63.255,3355516928,3355525119
CO,200.1.64.0,200.1.95.255,3355525120,3355533311
CO,200.1.96.0,200.1.103.255,3355533312,3355535359
TT,200.1.104.0,200.1.111.255,3355535360,3355537407
AR,200.1.113.0,200.1.113.255,3355537664,3355537919
CL,200.1.115.0,200.1.115.255,3355538176,3355538431
AR,200.1.116.0,200.1.116.255,3355538432,3355538687
AR,200.1.117.0,200.1.117.255,3355538688,3355538943
AR,200.1.118.0,200.1.118.255,3355538944,3355539199
VE,200.1.119.0,200.1.119.255,3355539200,3355539455
CL,200.1.120.0,200.1.123.255,3355539456,3355540479
CO,200.1.124.0,200.1.124.255,3355540480,3355540735
CO,200.1.126.0,200.1.126.255,3355540992,3355541247
CO,200.1.127.0,200.1.127.255,3355541248,3355541503
CL,200.1.128.0,200.1.128.255,3355541504,3355541759
CL,200.1.129.0,200.1.129.255,3355541760,3355542015
CL,200.1.130.0,200.1.130.255,3355542016,3355542271
CL,200.1.131.0,200.1.131.255,3355542272,3355542527
CL,200.1.132.0,200.1.135.255,3355542528,3355543551
CL,200.1.136.0,200.1.139.255,3355543552,3355544575
CL,200.1.140.0,200.1.143.255,3355544576,3355545599
VE,200.1.144.0,200.1.151.255,3355545600,3355547647
NI,200.1.152.0,200.1.152.255,3355547648,3355547903
GT,200.1.153.0,200.1.153.255,3355547904,3355548159
DO,200.1.154.0,200.1.154.255,3355548160,3355548415
DO,200.1.155.0,200.1.155.255,3355548416,3355548671
SR,200.1.156.0,200.1.159.255,3355548672,3355549695
EC,200.1.161.0,200.1.161.255,3355549952,3355550207
VE,200.1.162.0,200.1.163.255,3355550208,3355550719
VE,200.1.164.0,200.1.167.255,3355550720,3355551743
VE,200.1.168.0,200.1.171.255,3355551744,3355552767
EC,200.1.172.0,200.1.172.255,3355552768,3355553023
CO,200.1.173.0,200.1.173.255,3355553024,3355553279
CL,200.1.174.0,200.1.174.255,3355553280,3355553535
CO,200.1.175.0,200.1.175.255,3355553536,3355553791
PE,200.1.176.0,200.1.183.255,3355553792,3355555839
VE,200.1.184.0,200.1.191.255,3355555840,3355557887
CO,200.1.192.0,200.1.199.255,3355557888,3355559935
PY,200.1.200.0,200.1.207.255,3355559936,3355561983
SR,200.1.208.0,200.1.215.255,3355561984,3355564031
BR,200.1.216.0,200.1.223.255,3355564032,3355566079
AR,200.1.224.0,200.1.255.255,3355566080,3355574271
CL,200.2.0.0,200.2.7.255,3355574272,3355576319
VE,200.2.8.0,200.2.15.255,3355576320,3355578367
CL,200.2.16.0,200.2.23.255,3355578368,3355580415
CL,200.2.24.0,200.2.27.255,3355580416,3355581439
CL,200.2.28.0,200.2.31.255,3355581440,3355582463
UY,200.2.32.0,200.2.63.255,3355582464,3355590655
CO,200.2.64.0,200.2.71.255,3355590656,3355592703
CL,200.2.72.0,200.2.79.255,3355592704,3355594751
CL,200.2.80.0,200.2.87.255,3355594752,3355596799
CL,200.2.88.0,200.2.89.255,3355596800,3355597311
CL,200.2.90.0,200.2.90.255,3355597312,3355597567
CL,200.2.91.0,200.2.91.255,3355597568,3355597823
CL,200.2.92.0,200.2.93.255,3355597824,3355598335
CL,200.2.94.0,200.2.95.255,3355598336,3355598847
CL,200.2.96.0,200.2.97.255,3355598848,3355599359
CL,200.2.98.0,200.2.98.255,3355599360,3355599615
CL,200.2.99.0,200.2.99.255,3355599616,3355599871
BR,200.2.100.0,200.2.103.255,3355599872,3355600895
CL,200.2.104.0,200.2.111.255,3355600896,3355602943
CL,200.2.112.0,200.2.119.255,3355602944,3355604991
AR,200.2.120.0,200.2.127.255,3355604992,3355607039
HT,200.2.128.0,200.2.143.255,3355607040,3355611135
HT,200.2.144.0,200.2.159.255,3355611136,3355615231
SR,200.2.160.0,200.2.175.255,3355615232,3355619327
SR,200.2.176.0,200.2.191.255,3355619328,3355623423
CL,200.2.192.0,200.2.223.255,3355623424,3355631615
CL,200.2.224.0,200.2.255.255,3355631616,3355639807
VE,200.3.0.0,200.3.7.255,3355639808,3355641855
VE,200.3.8.0,200.3.9.255,3355641856,3355642367
UY,200.3.12.0,200.3.15.255,3355642880,3355643903
BR,200.3.16.0,200.3.31.255,3355643904,3355647999
AR,200.3.32.0,200.3.63.255,3355648000,3355656191
AR,200.3.64.0,200.3.95.255,3355656192,3355664383
AR,200.3.96.0,200.3.111.255,3355664384,3355668479
AR,200.3.112.0,200.3.112.255,3355668480,3355668735
AR,200.3.113.0,200.3.113.255,3355668736,3355668991
PE,200.3.114.0,200.3.114.255,3355668992,3355669247
AR,200.3.115.0,200.3.115.255,3355669248,3355669503
VE,200.3.116.0,200.3.119.255,3355669504,3355670527
AR,200.3.120.0,200.3.127.255,3355670528,3355672575
CO,200.3.128.0,200.3.143.255,3355672576,3355676671
CO,200.3.144.0,200.3.145.255,3355676672,3355677183
GT,200.3.146.0,200.3.146.255,3355677184,3355677439
CO,200.3.147.0,200.3.147.255,3355677440,3355677695
CO,200.3.148.0,200.3.151.255,3355677696,3355678719
CO,200.3.152.0,200.3.155.255,3355678720,3355679743
CO,200.3.156.0,200.3.159.255,3355679744,3355680767
CO,200.3.160.0,200.3.167.255,3355680768,3355682815
AR,200.3.168.0,200.3.175.255,3355682816,3355684863
TT,200.3.176.0,200.3.183.255,3355684864,3355686911
AR,200.3.184.0,200.3.191.255,3355686912,3355688959
CO,200.3.192.0,200.3.193.255,3355688960,3355689471
HN,200.3.194.0,200.3.194.255,3355689472,3355689727
AR,200.3.195.0,200.3.195.255,3355689728,3355689983
PA,200.3.200.0,200.3.207.255,3355691008,3355693055
CL,200.3.208.0,200.3.215.255,3355693056,3355695103
AR,200.3.216.0,200.3.223.255,3355695104,3355697151
HN,200.3.224.0,200.3.239.255,3355697152,3355701247
HN,200.3.240.0,200.3.240.255,3355701248,3355701503
PE,200.3.241.0,200.3.241.255,3355701504,3355701759
PE,200.3.242.0,200.3.242.255,3355701760,3355702015
AR,200.3.243.0,200.3.243.255,3355702016,3355702271
CO,200.3.244.0,200.3.247.255,3355702272,3355703295
PY,200.3.248.0,200.3.255.255,3355703296,3355705343
MX,200.4.0.0,200.4.7.255,3355705344,3355707391
MX,200.4.8.0,200.4.8.255,3355707392,3355707647
MX,200.4.9.0,200.4.9.255,3355707648,3355707903
MX,200.4.10.0,200.4.10.255,3355707904,3355708159
MX,200.4.11.0,200.4.11.255,3355708160,3355708415
MX,200.4.12.0,200.4.13.255,3355708416,3355708927
MX,200.4.14.0,200.4.15.255,3355708928,3355709439
CO,200.4.16.0,200.4.31.255,3355709440,3355713535
MX,200.4.32.0,200.4.47.255,3355713536,3355717631
MX,200.4.48.0,200.4.51.255,3355717632,3355718655
MX,200.4.52.0,200.4.52.255,3355718656,3355718911
MX,200.4.53.0,200.4.53.255,3355718912,3355719167
MX,200.4.54.0,200.4.54.255,3355719168,3355719423
MX,200.4.55.0,200.4.55.255,3355719424,3355719679
MX,200.4.56.0,200.4.57.255,3355719680,3355720191
MX,200.4.58.0,200.4.58.255,3355720192,3355720447
AR,200.4.59.0,200.4.59.255,3355720448,3355720703
MX,200.4.60.0,200.4.63.255,3355720704,3355721727
MX,200.4.64.0,200.4.67.255,3355721728,3355722751
AR,200.4.68.0,200.4.69.255,3355722752,3355723263
MX,200.4.70.0,200.4.71.255,3355723264,3355723775
MX,200.4.72.0,200.4.79.255,3355723776,3355725823
MX,200.4.80.0,200.4.95.255,3355725824,3355729919
MX,200.4.96.0,200.4.127.255,3355729920,3355738111
MX,200.4.128.0,200.4.143.255,3355738112,3355742207
MX,200.4.144.0,200.4.159.255,3355742208,3355746303
HT,200.4.160.0,200.4.175.255,3355746304,3355750399
HT,200.4.176.0,200.4.191.255,3355750400,3355754495
PE,200.4.192.0,200.4.255.255,3355754496,3355770879
BR,200.5.9.0,200.5.9.255,3355773184,3355773439
AR,200.5.10.0,200.5.10.255,3355773440,3355773695
CU,200.5.12.0,200.5.15.255,3355773952,3355774975
VE,200.5.16.0,200.5.31.255,3355774976,3355779071
BR,200.5.32.0,200.5.35.255,3355779072,3355780095
BR,200.5.36.0,200.5.39.255,3355780096,3355781119
VE,200.5.40.0,200.5.47.255,3355781120,3355783167
CR,200.5.48.0,200.5.63.255,3355783168,3355787263
AR,200.5.64.0,200.5.127.255,3355787264,3355803647
VE,200.5.128.0,200.5.191.255,3355803648,3355820031
AR,200.5.192.0,200.5.255.255,3355820032,3355836415
EC,200.6.0.0,200.6.0.255,3355836416,3355836671
EC,200.6.1.0,200.6.1.255,3355836672,3355836927
EC,200.6.2.0,200.6.2.255,3355836928,3355837183
EC,200.6.3.0,200.6.3.255,3355837184,3355837439
EC,200.6.4.0,200.6.4.255,3355837440,3355837695
EC,200.6.5.0,200.6.5.255,3355837696,3355837951
EC,200.6.6.0,200.6.6.255,3355837952,3355838207
EC,200.6.7.0,200.6.7.255,3355838208,3355838463
EC,200.6.8.0,200.6.8.255,3355838464,3355838719
EC,200.6.9.0,200.6.9.255,3355838720,3355838975
EC,200.6.10.0,200.6.10.255,3355838976,3355839231
EC,200.6.11.0,200.6.11.255,3355839232,3355839487
EC,200.6.12.0,200.6.12.255,3355839488,3355839743
EC,200.6.13.0,200.6.13.255,3355839744,3355839999
EC,200.6.14.0,200.6.14.255,3355840000,3355840255
EC,200.6.15.0,200.6.15.255,3355840256,3355840511
EC,200.6.16.0,200.6.16.255,3355840512,3355840767
EC,200.6.17.0,200.6.17.255,3355840768,3355841023
CL,200.6.18.0,200.6.18.255,3355841024,3355841279
EC,200.6.19.0,200.6.19.255,3355841280,3355841535
EC,200.6.20.0,200.6.20.255,3355841536,3355841791
EC,200.6.21.0,200.6.21.255,3355841792,3355842047
EC,200.6.22.0,200.6.22.255,3355842048,3355842303
EC,200.6.23.0,200.6.23.255,3355842304,3355842559
EC,200.6.24.0,200.6.24.255,3355842560,3355842815
EC,200.6.25.0,200.6.25.255,3355842816,3355843071
EC,200.6.26.0,200.6.26.255,3355843072,3355843327
VE,200.6.27.0,200.6.27.255,3355843328,3355843583
